"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.732060895E0,1.535706043E0,-2.856270075E-1,2.104479969E-1,1.576154878E0
6.737001741E0,1.413282990E0,-3.090110123E-1,4.261350036E-1,1.508127202E0
6.741942664E0,1.245834947E0,-4.294680059E-1,6.147440076E-1,1.454117491E0
6.746883366E0,1.047467947E0,-6.069719791E-1,7.356799841E-1,1.416625964E0
6.751824290E0,8.731799722E-1,-8.002930284E-1,8.161360025E-1,1.438398474E0
6.756765213E0,7.920100093E-1,-9.838740230E-1,8.157860041E-1,1.503593945E0
6.761706044E0,7.224500179E-1,-1.088016987E0,7.750890255E-1,1.518709317E0
6.766646967E0,6.921849847E-1,-1.139814019E0,7.757740021E-1,1.542764193E0
6.771587890E0,7.696670294E-1,-1.179358959E0,7.768350244E-1,1.608336888E0
6.776528611E0,8.060410023E-1,-1.166627049E0,8.194540143E-1,1.637750180E0
6.781469534E0,8.832399845E-1,-1.140877962E0,7.806969881E-1,1.640488702E0
6.786410381E0,9.611600041E-1,-1.102074027E0,6.606590152E-1,1.604638915E0
6.791351333E0,1.012678027E0,-1.076975942E0,5.137230158E-1,1.565025656E0
6.796292256E0,1.024384022E0,-1.025439978E0,3.945460021E-1,1.502183850E0
6.801232948E0,9.950159788E-1,-9.733610153E-1,3.026539981E-1,1.424460567E0
6.806173871E0,8.830289841E-1,-9.343619943E-1,2.243410051E-1,1.305029275E0
6.811114712E0,7.693880200E-1,-8.945950270E-1,1.322309971E-1,1.187326082E0
6.816055635E0,6.131979823E-1,-8.143429756E-1,1.491370052E-1,1.030246618E0
6.820996328E0,4.953759909E-1,-6.923789978E-1,2.883509994E-1,8.988505703E-1
6.825937256E0,3.615599871E-1,-6.518110037E-1,5.363929868E-1,9.183140231E-1
6.830878179E0,2.390509993E-1,-6.792050004E-1,7.979840040E-1,1.074822443E0
6.835819025E0,1.434080005E-1,-7.218739986E-1,1.005596042E0,1.246150602E0
6.840759952E0,6.114099920E-2,-7.791479826E-1,1.172731996E0,1.409294197E0
6.845700875E0,-3.371400014E-2,-8.244010210E-1,1.286013961E0,1.527941617E0
6.850641554E0,-1.272760034E-1,-9.255229831E-1,1.304548979E0,1.604568481E0
6.855582477E0,-1.911240071E-1,-1.015373945E0,1.283074975E0,1.647359714E0
6.860523323E0,-2.531290054E-1,-1.092887044E0,1.180456042E0,1.628481763E0
6.865464280E0,-3.132089972E-1,-1.158031940E0,1.051146030E0,1.595006529E0
6.870405203E0,-3.989590108E-1,-1.155544996E0,9.085919857E-1,1.523151971E0
6.875345895E0,-4.964269996E-1,-1.140251994E0,7.937250137E-1,1.475335139E0
6.880286808E0,-6.203789711E-1,-1.111206055E0,7.471339703E-1,1.475756800E0
6.885227731E0,-7.299559712E-1,-1.054752946E0,7.415729761E-1,1.481644349E0
6.890168587E0,-8.112959862E-1,-9.845430255E-1,8.043079972E-1,1.508123835E0
6.895109510E0,-8.641399741E-1,-9.275860190E-1,8.808479905E-1,1.543712052E0
6.900050202E0,-8.332200050E-1,-8.847090006E-1,9.849969745E-1,1.564347989E0
6.904991111E0,-8.002640009E-1,-8.825060129E-1,1.062181950E0,1.596079518E0
6.909932034E0,-7.651849985E-1,-8.804510236E-1,1.153308988E0,1.640373039E0
6.914872880E0,-7.690680027E-1,-9.056119919E-1,1.217468977E0,1.701125916E0
6.919813573E0,-7.571489811E-1,-9.730119705E-1,1.282089949E0,1.778702198E0
6.924754496E0,-7.294549942E-1,-1.041170955E0,1.278987050E0,1.803316228E0
6.929695433E0,-7.270749807E-1,-1.110620022E0,1.194566965E0,1.785806567E0
6.934636279E0,-7.096850276E-1,-1.140434027E0,1.110486031E0,1.742820080E0
6.939577202E0,-7.187139988E-1,-1.131484032E0,1.067633033E0,1.713664558E0
6.944518125E0,-7.001760006E-1,-1.069295049E0,9.977579713E-1,1.621468255E0
6.949458818E0,-6.954010129E-1,-9.949979782E-1,9.416930079E-1,1.536355840E0
6.954399741E0,-7.047370076E-1,-9.627619982E-1,9.129830003E-1,1.502365759E0
6.959340597E0,-7.555519938E-1,-9.323989749E-1,8.980559707E-1,1.498910001E0
6.964281520E0,-7.657909989E-1,-8.898950219E-1,9.105160236E-1,1.485728250E0
6.969222443E0,-8.443589807E-1,-8.081049919E-1,9.503700137E-1,1.506379411E0
6.974163149E0,-9.092940092E-1,-8.093370199E-1,9.631260037E-1,1.552241510E0
6.979104072E0,-9.879059792E-1,-8.396409750E-1,9.624459743E-1,1.614700419E0
6.984044981E0,-1.052871943E0,-8.987190127E-1,9.755420089E-1,1.693492664E0
6.988985828E0,-1.158918023E0,-9.594399929E-1,1.029636979E0,1.823120510E0
6.993926751E0,-1.292633057E0,-9.946339726E-1,1.111091971E0,1.973505087E0
6.998867428E0,-1.440207958E0,-1.059092045E0,1.219951034E0,2.164290980E0
7.003808351E0,-1.574260950E0,-1.139158964E0,1.383463025E0,2.385361739E0
7.008749274E0,-1.749006987E0,-1.235191941E0,1.492723942E0,2.610162703E0
7.013690135E0,-1.923262000E0,-1.306661963E0,1.602278948E0,2.823756370E0
7.018630828E0,-2.042428970E0,-1.381466031E0,1.684962988E0,2.986480331E0
7.023571746E0,-2.147070885E0,-1.487225056E0,1.713608027E0,3.123812449E0
7.028512669E0,-2.223320961E0,-1.596616030E0,1.633764982E0,3.187714990E0
7.033453505E0,-2.285012960E0,-1.628242970E0,1.513561010E0,3.187997229E0
7.038394428E0,-2.305636883E0,-1.663270950E0,1.434612989E0,3.184422415E0
7.043335351E0,-2.312484026E0,-1.688230038E0,1.369711995E0,3.173927217E0
7.048276039E0,-2.360300064E0,-1.757092953E0,1.346045971E0,3.235773755E0
7.053216962E0,-2.394754887E0,-1.829239964E0,1.295549989E0,3.280155421E0
7.058157808E0,-2.402609110E0,-1.890221953E0,1.272603989E0,3.311342700E0
7.063098717E0,-2.329451084E0,-1.872684002E0,1.318173051E0,3.266629443E0
7.068039640E0,-2.257004976E0,-1.803671956E0,1.377786040E0,3.200874624E0
7.072980313E0,-2.185324907E0,-1.711076975E0,1.383455992E0,3.101190069E0
7.077921236E0,-2.114557981E0,-1.607342958E0,1.362303019E0,2.985092353E0
7.082862159E0,-2.004041910E0,-1.534515023E0,1.328120947E0,2.852161563E0
7.087802996E0,-1.894829988E0,-1.478800058E0,1.280920982E0,2.723598513E0
7.092743919E0,-1.787204981E0,-1.481349945E0,1.220772982E0,2.622743978E0
7.097684611E0,-1.613417983E0,-1.513388038E0,1.092995048E0,2.467407367E0
7.102625544E0,-1.455616951E0,-1.562677026E0,9.659050107E-1,2.343875569E0
7.107566467E0,-1.232498050E0,-1.642285943E0,8.666859865E-1,2.228743853E0
7.112507313E0,-9.846090078E-1,-1.711776018E0,7.682729959E-1,2.118932616E0
7.117448006E0,-6.568139791E-1,-1.755311012E0,6.704270244E-1,1.990475759E0
7.122388929E0,-3.578850031E-1,-1.774165034E0,5.598220229E-1,1.894503614E0
7.127329856E0,-1.423159987E-1,-1.712914944E0,4.635849893E-1,1.780236639E0
7.132270702E0,4.401699826E-2,-1.598834038E0,4.089730084E-1,1.650898755E0
7.137211625E0,2.014320046E-1,-1.497488022E0,4.772570133E-1,1.584556558E0
7.142152553E0,3.707230091E-1,-1.478520989E0,5.189369917E-1,1.610203548E0
7.147093246E0,5.254610181E-1,-1.473350048E0,6.021119952E-1,1.676129023E0
7.152034169E0,6.118400097E-1,-1.469187975E0,7.406769991E-1,1.755409901E0
7.156975020E0,6.858159900E-1,-1.395627975E0,8.116469979E-1,1.754107142E0
7.161915943E0,7.201370001E-1,-1.363716960E0,8.699960113E-1,1.770653638E0
7.166856866E0,7.012900114E-1,-1.386525035E0,9.428460002E-1,1.817475703E0
7.171797553E0,6.152619720E-1,-1.423993945E0,9.759039879E-1,1.832674178E0
7.176738476E0,5.301269889E-1,-1.487597942E0,9.822109938E-1,1.859763614E0
7.181679328E0,4.994530082E-1,-1.579777002E0,1.016852021E0,1.944000185E0
7.186620251E0,5.234419703E-1,-1.673097968E0,1.093448043E0,2.066126068E0
7.191561179E0,5.885840058E-1,-1.727748036E0,1.130645037E0,2.147068375E0
7.196501871E0,6.817680001E-1,-1.823364973E0,1.114264965E0,2.243001080E0
7.201442794E0,8.572300076E-1,-1.853234053E0,1.113134027E0,2.325593924E0
7.206383712E0,1.088286042E0,-1.843827009E0,1.072628975E0,2.394701958E0
7.211324558E0,1.320608974E0,-1.741338015E0,9.521880150E-1,2.383889292E0
7.216265251E0,1.486700058E0,-1.570029020E0,8.053399920E-1,2.307344944E0
7.221206146E0,1.613795996E0,-1.372444987E0,6.463109851E-1,2.214872603E0
7.226147069E0,1.770061970E0,-1.201522946E0,4.609319866E-1,2.188432102E0
7.231087915E0,1.860121965E0,-1.057363033E0,3.173300028E-1,2.163046149E0
7.236028828E0,1.924571991E0,-9.641079903E-1,1.597480029E-1,2.158471911E0
7.240969751E0,1.880828023E0,-8.964729905E-1,2.968900092E-2,2.083760858E0
7.245910444E0,1.810155034E0,-9.490110278E-1,-4.601300135E-2,2.044358182E0
7.250851363E0,1.739102006E0,-1.013725042E0,-3.981599957E-2,2.013380134E0
7.255792209E0,1.681030035E0,-9.934099913E-1,4.739600047E-2,1.953195272E0
7.260733127E0,1.608054996E0,-9.588909745E-1,1.622509956E-1,1.879265323E0
7.265674050E0,1.464830041E0,-9.782739878E-1,3.182950020E-1,1.789988478E0
7.270614756E0,1.332376003E0,-1.025634050E0,4.343810081E-1,1.736616791E0
7.275555679E0,1.210649967E0,-1.072589040E0,5.236110091E-1,1.700085021E0
7.280496602E0,1.167372942E0,-1.176252007E0,5.872690082E-1,1.758184649E0
7.285437449E0,1.230344057E0,-1.240826964E0,5.571579933E-1,1.834072813E0
7.290378372E0,1.358842015E0,-1.239727974E0,5.018150210E-1,1.906618836E0
7.295319064E0,1.513113976E0,-1.183927059E0,4.200150073E-1,1.966623958E0
7.300260005E0,1.624971986E0,-1.102113008E0,3.534159958E-1,1.995016267E0
7.305200928E0,1.654405951E0,-9.656980038E-1,2.196680009E-1,1.928181972E0
7.310141746E0,1.683905005E0,-8.557130098E-1,1.137769967E-1,1.892280642E0
7.315082439E0,1.631894946E0,-7.722970247E-1,8.576000109E-3,1.805435503E0
7.320023362E0,1.512876987E0,-6.991419792E-1,-2.149000065E-3,1.666613604E0
7.324964285E0,1.367185950E0,-7.200840116E-1,-3.984700143E-2,1.545738073E0
7.329905131E0,1.249533057E0,-7.528449893E-1,-7.764499635E-2,1.460868640E0
7.334846054E0,1.159232974E0,-8.662350178E-1,-1.560380012E-1,1.455517795E0
7.339786992E0,1.069187999E0,-9.903870225E-1,-2.353180051E-1,1.476280459E0
7.344727685E0,1.087123036E0,-1.127164006E0,-3.416430056E-1,1.602827232E0
7.349668608E0,1.131173968E0,-1.235234976E0,-4.072420001E-1,1.723718666E0
7.354609444E0,1.186758041E0,-1.301596045E0,-4.726139903E-1,1.823708008E0
7.359550136E0,1.308339953E0,-1.310832024E0,-5.117490292E-1,1.921437248E0
7.364491040E0,1.454187989E0,-1.251417994E0,-4.279179871E-1,1.965661087E0
7.369431963E0,1.638110995E0,-1.218436956E0,-3.983410001E-1,2.080065336E0
7.374372886E0,1.750942945E0,-1.144497037E0,-3.816249967E-1,2.126337768E0
7.379313800E0,1.807567954E0,-1.041535020E0,-4.334219992E-1,2.130716249E0
7.384254646E0,1.766327977E0,-9.385520220E-1,-4.843469858E-1,2.058005448E0
7.389195565E0,1.654435992E0,-8.487809896E-1,-5.618770123E-1,1.942496692E0
7.394136257E0,1.498298049E0,-8.543159962E-1,-6.384350061E-1,1.839117213E0
7.399077180E0,1.230947018E0,-8.987330198E-1,-6.882349849E-1,1.672309480E0
7.404018112E0,9.735659957E-1,-1.010997057E0,-7.643730044E-1,1.598190191E0
7.408958728E0,6.715409756E-1,-1.149672985E0,-8.127350211E-1,1.559888928E0
7.413899651E0,4.465529919E-1,-1.328925014E0,-8.736310005E-1,1.651872390E0
7.418840565E0,2.044149935E-1,-1.560745955E0,-9.347140193E-1,1.830683949E0
7.423781488E0,2.501899935E-2,-1.778360009E0,-9.674779773E-1,2.024649083E0
7.428722334E0,-2.326400019E-2,-1.967527032E0,-1.081272006E0,2.245184399E0
7.433663261E0,3.150900081E-2,-2.115048885E0,-1.193802953E0,2.428907181E0
7.438604184E0,1.784079969E-1,-2.219064951E0,-1.333984971E0,2.595302405E0
7.443544901E0,4.431529939E-1,-2.185029984E0,-1.528141975E0,2.702953663E0
7.448485824E0,7.722420096E-1,-2.025737047E0,-1.681645036E0,2.743701575E0
7.453426449E0,1.001721978E0,-1.754652977E0,-1.835340977E0,2.729602625E0
7.458367372E0,1.134935021E0,-1.451992989E0,-1.936516047E0,2.673285533E0
7.463308295E0,1.142770052E0,-1.213912010E0,-1.997797012E0,2.602056622E0
7.468249242E0,1.026406050E0,-1.067180991E0,-1.978932023E0,2.471549433E0
7.473190165E0,8.809620142E-1,-1.066463947E0,-1.975051045E0,2.411278925E0
7.478131089E0,7.372829914E-1,-1.101693988E0,-1.974352956E0,2.378105432E0
7.483071935E0,5.658090115E-1,-1.227928042E0,-1.948691010E0,2.371780717E0
7.488012858E0,4.085069895E-1,-1.458277941E0,-1.939739943E0,2.460902996E0
7.492953550E0,2.371950001E-1,-1.642858028E0,-1.933802962E0,2.548497178E0
7.497894406E0,8.201800287E-2,-1.931036949E0,-1.891306043E0,2.704194741E0
7.502835329E0,-6.000199914E-2,-2.200304985E0,-1.852345943E0,2.876825987E0
7.507776022E0,-1.746280044E-1,-2.436945915E0,-1.762742996E0,3.012716914E0
7.512716930E0,-2.764970064E-1,-2.600056887E0,-1.635851979E0,3.084275945E0
7.517657853E0,-3.490679860E-1,-2.730835915E0,-1.526757002E0,3.148062927E0
7.522598805E0,-3.950619996E-1,-2.883586884E0,-1.421131968E0,3.238944793E0
7.527539651E0,-3.999420106E-1,-2.976841927E0,-1.332610011E0,3.285938361E0
7.532480574E0,-4.053519964E-1,-3.064776897E0,-1.261149049E0,3.338811854E0
7.537421502E0,-3.401780128E-1,-3.134726048E0,-1.288630009E0,3.406287682E0
7.542362118E0,-2.337609977E-1,-3.131347895E0,-1.319718003E0,3.406117944E0
7.547303041E0,-4.449300095E-2,-3.054797888E0,-1.354488015E0,3.341916747E0
7.552243703E0,2.133979946E-1,-2.945476055E0,-1.393041015E0,3.265261270E0
7.557184626E0,4.615699947E-1,-2.791493893E0,-1.448750019E0,3.178735854E0
7.562125534E0,7.248319983E-1,-2.618828058E0,-1.494467020E0,3.101140677E0
7.567066380E0,1.017765999E0,-2.400943041E0,-1.420927048E0,2.969748944E0
7.572007395E0,1.326375008E0,-2.178559065E0,-1.350587010E0,2.886083078E0
7.576948319E0,1.639716029E0,-1.926584959E0,-1.214648962E0,2.806380295E0
7.581889165E0,1.942085981E0,-1.643818974E0,-1.026801944E0,2.743749444E0
7.586830073E0,2.275298119E0,-1.331506968E0,-8.272550106E-1,2.763013425E0
7.591770688E0,2.652600050E0,-9.489009976E-1,-6.021109819E-1,2.880839767E0
7.596711611E0,2.994286060E0,-5.401489735E-1,-2.952139974E-1,3.056903863E0
7.601652534E0,3.352859020E0,-1.724510044E-1,-2.901699953E-2,3.357416409E0
7.606593227E0,3.646931887E0,1.523209959E-1,2.658019960E-1,3.659776574E0
7.611534150E0,3.725753069E0,5.697540045E-1,4.947189987E-1,3.801394802E0
7.616474987E0,3.698824883E0,8.316550255E-1,5.778719783E-1,3.834956534E0
7.621415987E0,4.135313034E0,7.897329926E-1,7.878270149E-1,4.283125435E0
7.626356833E0,4.436480999E0,8.373320103E-1,1.043619990E0,4.633857058E0
7.631297760E0,4.561933994E0,8.242689967E-1,1.195222974E0,4.787402125E0
7.636238452E0,4.704752922E0,6.800209880E-1,1.256461978E0,4.916891834E0
7.641179304E0,4.741559029E0,6.650540233E-1,1.430621982E0,4.997134992E0
7.646120227E0,4.483373165E0,6.020879745E-1,1.348927021E0,4.720460674E0
7.651060919E0,4.323873997E0,8.280900121E-2,6.576420069E-1,4.374384149E0
7.656001823E0,4.153232098E0,-1.434540004E-1,6.918069720E-1,4.212898384E0
7.660942746E0,3.970597029E0,-8.768200129E-2,5.782570243E-1,4.013441177E0
7.665883592E0,3.857749939E0,-2.106600069E-2,4.931069911E-1,3.889194373E0
7.670824568E0,3.718785048E0,3.350999905E-3,4.628779888E-1,3.747483088E0
7.675765415E0,3.609251976E0,-4.149400070E-2,4.595249891E-1,3.638624025E0
7.680706088E0,3.583211899E0,2.203200012E-2,5.101029873E-1,3.619405749E0
7.685647011E0,3.600903988E0,5.794800073E-2,5.184040070E-1,3.638490101E0
7.690587856E0,3.649245977E0,5.298599973E-2,4.156920016E-1,3.673227948E0
7.695528779E0,3.674794912E0,7.538300008E-2,2.965210080E-1,3.687509316E0
7.700469702E0,3.717792034E0,1.529099941E-1,2.970780134E-1,3.732775699E0
7.705410395E0,3.792303085E0,2.721869946E-1,3.896490037E-1,3.821972632E0
7.710351318E0,3.898883104E0,3.244029880E-1,5.192880034E-1,3.946667808E0
7.715292164E0,3.915710926E0,3.502750099E-1,5.902789831E-1,3.975413679E0
7.720233193E0,3.938736916E0,3.226659894E-1,6.566780210E-1,4.006118802E0
7.725173808E0,3.913548946E0,2.960729897E-1,6.776289940E-1,3.982801228E0
7.730114702E0,3.853879929E0,2.293190062E-1,6.806070209E-1,3.920230048E0
7.735055549E0,3.786632061E0,1.227300018E-1,6.248430014E-1,3.839801270E0
7.739996472E0,3.696868896E0,-3.787900135E-2,6.069939733E-1,3.746560575E0
7.744937386E0,3.611612082E0,-1.023320034E-1,5.862010121E-1,3.660306721E0
7.749878078E0,3.543293953E0,-2.345200032E-1,5.908240080E-1,3.599861758E0
7.754819001E0,3.463998079E0,-3.256619871E-1,5.942260027E-1,3.529651961E0
7.759759939E0,3.371777058E0,-3.905690014E-1,5.983809829E-1,3.446662802E0
7.764700785E0,3.321294069E0,-4.565069973E-1,5.759580135E-1,3.401634984E0
7.769641733E0,3.297446966E0,-4.968720078E-1,5.554389954E-1,3.380613963E0
7.774582425E0,3.217926025E0,-4.985649884E-1,5.782999992E-1,3.307271661E0
7.779523348E0,3.134943962E0,-5.849400163E-1,5.917249918E-1,3.243480682E0
7.784464189E0,3.158107996E0,-6.335560083E-1,6.770690084E-1,3.291422454E0
7.789405112E0,3.245688915E0,-6.175640225E-1,8.213409781E-1,3.404479822E0
7.794345804E0,3.397643089E0,-4.692310095E-1,9.974719882E-1,3.571989175E0
7.799286963E0,3.572431087E0,-2.572529912E-1,1.138025045E0,3.758130384E0
7.804227656E0,3.730950117E0,-1.182760000E-1,1.228700995E0,3.929845305E0
7.809168579E0,3.860230923E0,-5.260400102E-2,1.228485942E0,4.051336528E0
7.814109430E0,3.865936995E0,-6.013799831E-2,1.150436997E0,4.033929934E0
7.819050353E0,3.843394041E0,-9.899800271E-2,1.075662017E0,3.992308497E0
7.823991059E0,3.847965002E0,-1.824039966E-1,9.762560129E-1,3.974063623E0
7.828931982E0,3.838820934E0,-1.460960060E-1,9.198150039E-1,3.950183521E0
7.833872829E0,3.830238104E0,-1.260879934E-1,9.059270024E-1,3.937934211E0
7.838813767E0,3.863080025E0,-3.957600147E-2,9.202960134E-1,3.971384933E0
7.843754690E0,3.829428911E0,-3.710500151E-2,9.356750250E-1,3.942257008E0
7.848695382E0,3.742810965E0,-1.048659980E-1,9.111800194E-1,3.853554180E0
7.853636295E0,3.576122046E0,-2.569620013E-1,9.560869932E-1,3.710630768E0
7.858577141E0,3.396240950E0,-4.376960099E-1,1.002132058E0,3.567954463E0
7.863518064E0,3.189793110E0,-6.618959904E-1,1.036458969E0,3.418644992E0
7.868458988E0,2.996987104E0,-8.746870160E-1,1.059182048E0,3.296797793E0
7.873399694E0,2.845019102E0,-1.035585999E0,1.125141978E0,3.229940638E0
7.878340540E0,2.787453890E0,-1.088597059E0,1.206511974E0,3.226548293E0
7.883281463E0,2.798003912E0,-1.130377054E0,1.235741019E0,3.260925335E0
7.888222390E0,2.890597105E0,-1.106047034E0,1.226076961E0,3.328987290E0
7.893163082E0,3.038727045E0,-1.029667974E0,1.109478951E0,3.394852240E0
7.898104006E0,3.187665939E0,-8.857259750E-1,8.983060122E-1,3.428217953E0
7.903044916E0,3.311305046E0,-7.026469707E-1,6.338459849E-1,3.443866229E0
7.907985839E0,3.382421017E0,-5.206459761E-1,4.382390082E-1,3.450202544E0
7.912926685E0,3.401952982E0,-3.943290114E-1,2.294790000E-1,3.432410242E0
7.917867608E0,3.451145887E0,-3.759689927E-1,3.327500075E-2,3.471724045E0
7.922808300E0,3.449328899E0,-3.983510137E-1,-9.564299881E-2,3.473571788E0
7.927749223E0,3.424190998E0,-4.332849979E-1,-1.855019927E-1,3.456476656E0
7.932690055E0,3.349205017E0,-5.083339810E-1,-2.499530017E-1,3.396771141E0
7.937630978E0,3.182193041E0,-6.077479720E-1,-2.629820108E-1,3.250364546E0
7.942571906E0,3.019705057E0,-7.873679996E-1,-2.239540070E-1,3.128693401E0
7.947512598E0,2.888678074E0,-9.784269929E-1,-1.469140053E-1,3.053418432E0
7.952453512E0,2.857810020E0,-1.140501976E0,-5.893300101E-2,3.077547070E0
7.957394358E0,2.870686054E0,-1.244555950E0,-1.632999978E-3,3.128859313E0
7.962335281E0,2.888340950E0,-1.264778018E0,2.551000006E-2,3.153224958E0
7.967276184E0,2.869803905E0,-1.269119024E0,3.611100093E-2,3.138111145E0
7.972216876E0,2.843203068E0,-1.298683047E0,-2.433699928E-2,3.125855664E0
7.977157722E0,2.806224108E0,-1.283982038E0,-1.561149955E-1,3.089963675E0
7.982098636E0,2.815574884E0,-1.294064999E0,-3.182240129E-1,3.115017283E0
7.987039559E0,2.857070923E0,-1.314679980E0,-4.291729927E-1,3.174181338E0
7.991980252E0,2.931359053E0,-1.291213036E0,-4.619080126E-1,3.236271931E0
7.996921170E0,3.008339882E0,-1.304254055E0,-4.572460055E-1,3.310628550E0
8.001862093E0,3.104233027E0,-1.341223955E0,-4.012759924E-1,3.405314494E0
8.006802939E0,3.177558899E0,-1.415541053E0,-3.754960001E-1,3.498804692E0
8.011743876E0,3.202086926E0,-1.554558992E0,-3.117530048E-1,3.573122483E0
8.016684568E0,3.283180952E0,-1.662832975E0,-2.361699939E-1,3.687826858E0
8.021625481E0,3.301043034E0,-1.768118978E0,-1.215630025E-1,3.746719551E0
8.026566404E0,3.213882923E0,-1.856946945E0,-4.903599992E-2,3.712101821E0
8.031507218E0,2.981930971E0,-1.915541053E0,-5.958599970E-2,3.544680569E0
8.036448141E0,2.668654919E0,-2.039320946E0,-9.754399955E-2,3.360069021E0
8.041388833E0,2.330956936E0,-2.241977930E0,-1.359519958E-1,3.237021505E0
8.046329751E0,2.062295914E0,-2.400784016E0,-1.745200008E-1,3.169745346E0
8.051270674E0,1.904124022E0,-2.542799950E0,-2.406650037E-1,3.185818500E0
8.056211520E0,1.824573040E0,-2.613570929E0,-2.248529941E-1,3.195368311E0
8.061152457E0,1.827350020E0,-2.599185944E0,-2.503910065E-1,3.187110184E0
8.066093381E0,1.870654941E0,-2.499669075E0,-3.171449900E-1,3.138196351E0
8.071034073E0,1.928683043E0,-2.410156012E0,-3.300049901E-1,3.104444165E0
8.075974919E0,1.957015991E0,-2.303980112E0,-3.563770056E-1,3.043885759E0
8.080915842E0,1.959792018E0,-2.221446037E0,-3.151569963E-1,2.979082272E0
8.085856755E0,1.963503003E0,-2.122020006E0,-1.650550067E-1,2.895782469E0
8.090797448E0,1.983314991E0,-2.060184002E0,-6.935799867E-2,2.860543132E0
8.095738371E0,2.083458900E0,-2.064466953E0,-1.333700027E-2,2.933087565E0
8.100679198E0,2.063781023E0,-2.066241026E0,-5.167499930E-2,2.920824266E0
8.105620121E0,1.964164972E0,-2.065817118E0,-2.112459987E-1,2.858350796E0
8.110561059E0,1.894588947E0,-2.103600025E0,-4.240930080E-1,2.862595889E0
8.115501751E0,1.768329978E0,-2.139895916E0,-6.215990186E-1,2.844737384E0
8.120442674E0,1.683614969E0,-2.132580996E0,-8.453609943E-1,2.845539716E0
8.125383496E0,1.569849014E0,-2.082011938E0,-1.027330995E0,2.802607466E0
8.130324419E0,1.453207970E0,-2.042440891E0,-1.154350996E0,2.759692813E0
8.135265342E0,1.415820003E0,-2.027283907E0,-1.226613998E0,2.760255101E0
8.140206015E0,1.384402990E0,-1.984006047E0,-1.093987942E0,2.655119819E0
8.145146938E0,1.375753999E0,-1.884217024E0,-8.114780188E-1,2.470115267E0
8.150087871E0,1.266114950E0,-1.769853950E0,-5.149260163E-1,2.236197413E0
8.155028717E0,1.097354054E0,-1.736446977E0,-1.632979959E-1,2.060606770E0
8.159969640E0,9.480569959E-1,-1.732300997E0,1.763419956E-1,1.982618297E0
8.164910342E0,8.494529724E-1,-1.769925952E0,3.950049877E-1,2.002557657E0
8.169851265E0,8.014330268E-1,-1.809257984E0,4.658269882E-1,2.032905343E0
8.174792111E0,8.460159898E-1,-1.863592029E0,3.615089953E-1,2.078318324E0
8.179733055E0,9.257519841E-1,-1.920865059E0,1.228990033E-1,2.135847250E0
8.184673747E0,9.338020086E-1,-1.856371999E0,-1.829770058E-1,2.086045008E0
8.189614671E0,9.228240252E-1,-1.751765966E0,-3.799189925E-1,2.016091918E0
8.194555594E0,9.337170124E-1,-1.578955054E0,-4.142340124E-1,1.880562772E0
