"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.578420941E1,2.437483072E0,-6.867030263E-1,-2.293915987E0,3.416860449E0
3.578914933E1,2.451200962E0,-1.457089931E-1,-2.578197956E0,3.560438452E0
3.579408901E1,2.409408092E0,2.350189984E-1,-2.768558025E0,3.677688789E0
3.579902878E1,2.283830881E0,4.702929854E-1,-2.892746925E0,3.715513929E0
3.580396847E1,2.087513924E0,4.517570138E-1,-2.664984941E0,3.415251604E0
3.580890837E1,1.222143054E0,-4.058189988E-1,-1.853942037E0,2.257304538E0
3.581384814E1,3.433800042E-1,-1.203717947E0,-1.276772976E0,1.788014529E0
3.581878776E1,9.136000276E-2,-1.140040994E0,-7.419840097E-1,1.363297615E0
3.582372753E1,1.691400073E-2,-1.005584002E0,-3.127000108E-2,1.006212244E0
3.582866745E1,-2.773199975E-2,-8.281720281E-1,2.698990107E-1,8.714834754E-1
3.583360716E1,-1.920080036E-1,-7.036989927E-1,5.159040093E-1,8.934295119E-1
3.583854693E1,-4.619730115E-1,-7.411199808E-1,8.429459929E-1,1.213769268E0
3.584348662E1,-8.644559979E-1,-8.736619949E-1,1.183501005E0,1.706236819E0
3.584842634E1,-1.263267994E0,-1.141844988E0,1.455713034E0,2.240258118E0
3.585336626E1,-1.604130983E0,-1.478338003E0,1.646312952E0,2.732959165E0
3.585830595E1,-1.846503019E0,-1.761154056E0,1.769191980E0,3.105040623E0
3.586324572E1,-2.005214930E0,-1.950976014E0,1.784172058E0,3.318201961E0
3.586818541E1,-2.094188929E0,-2.020085096E0,1.745532990E0,3.393118990E0
3.587312534E1,-2.154964924E0,-2.023931980E0,1.721781015E0,3.421213871E0
3.587806512E1,-2.119577885E0,-1.990085006E0,1.672168016E0,3.353981904E0
3.588300481E1,-1.866343975E0,-1.770174980E0,1.447460055E0,2.951592774E0
3.588794473E1,-1.081697941E0,-1.023340940E0,1.020236969E0,1.805043099E0
3.589288443E1,-3.514249921E-1,-3.761889935E-1,6.629220247E-1,8.393350313E-1
3.589782420E1,-2.865299955E-2,-1.278939992E-1,3.208169937E-1,3.465565075E-1
3.590276391E1,7.763899863E-2,-2.101259977E-1,-1.151319966E-1,2.518652926E-1
3.590770360E1,8.694999851E-3,-3.357869983E-1,-6.317229867E-1,7.154735796E-1
3.591264353E1,-4.563599825E-2,-3.950380087E-1,-1.202044010E0,1.266115111E0
3.591758332E1,-1.000009999E-1,-3.735130131E-1,-1.690178990E0,1.733844627E0
3.592252301E1,-7.488600165E-2,-3.384410143E-1,-2.150958061E0,2.178708520E0
3.592746294E1,1.624199934E-2,-3.436119854E-1,-2.475716114E0,2.499500605E0
3.593240264E1,9.123399854E-2,-4.973939955E-1,-2.691955090E0,2.739041189E0
3.593734241E1,1.771820039E-1,-2.954649925E-1,-2.663638115E0,2.685825950E0
3.594228234E1,2.195709944E-1,-1.594599932E-1,-2.690671921E0,2.704321411E0
3.594722203E1,1.096230000E-1,-3.073169887E-1,-2.636861086E0,2.656971456E0
3.595216180E1,3.706799820E-2,-2.761319876E-1,-2.311463118E0,2.328193432E0
3.595710148E1,1.112570018E-1,-2.160609961E-1,-1.986755013E0,2.001563378E0
3.596204140E1,1.692759991E-1,-2.367949933E-1,-1.716920018E0,1.741419129E0
3.596698108E1,1.712969989E-1,-2.568739951E-1,-1.460981011E0,1.493248950E0
3.597192078E1,1.721999943E-1,-3.314200044E-1,-1.218677044E0,1.274623786E0
3.597686055E1,2.402739972E-1,-3.789229989E-1,-1.085260987E0,1.174353287E0
3.598180025E1,2.388170063E-1,-5.498449802E-1,-9.515249729E-1,1.124616752E0
3.598674017E1,2.623850107E-1,-3.130640090E-1,-6.812469959E-1,7.943251456E-1
3.599167994E1,3.934459984E-1,-1.993629932E-1,-6.014699936E-1,7.458629297E-1
3.599661957E1,4.004609883E-1,-2.767060101E-1,-4.943200052E-1,6.937488643E-1
3.600155934E1,4.331170022E-1,-1.496620029E-1,-3.327299953E-1,5.663023066E-1
3.600649904E1,4.649359882E-1,-2.194599994E-2,-2.258840054E-1,5.173690017E-1
3.601143896E1,3.871589899E-1,-1.621600054E-2,-7.840599865E-2,3.953511639E-1
3.601637873E1,2.945800126E-1,-7.798200101E-2,8.245900273E-2,3.156866538E-1
3.602131843E1,1.327819973E-1,-2.757799923E-1,3.113709986E-1,4.366206154E-1
3.602625835E1,1.077700034E-2,1.666969955E-1,7.173169851E-1,7.365104814E-1
3.603119804E1,1.207080036E-1,3.912729919E-1,9.462149739E-1,1.031012974E0
3.603613781E1,4.061700031E-2,4.382019937E-1,1.393290043E0,1.461139238E0
3.604107750E1,2.072760016E-1,6.193000078E-1,1.773077011E0,1.889523201E0
3.604601741E1,3.769469857E-1,5.940240026E-1,1.799551964E0,1.932185503E0
3.605095710E1,2.911610007E-1,7.571150064E-1,1.649870038E0,1.838496398E0
3.605589679E1,2.074580044E-1,7.816500068E-1,1.419379950E0,1.633601848E0
3.606083655E1,5.628599972E-2,1.049402952E0,1.393957973E0,1.745718620E0
3.606577647E1,8.220399916E-2,1.165503979E0,1.314772010E0,1.758915137E0
3.607071617E1,1.355720013E-1,1.061867952E0,1.304404020E0,1.687427973E0
3.607565594E1,5.318199843E-2,9.835799932E-1,1.335649967E0,1.659583913E0
3.608059563E1,1.289299969E-2,9.581680298E-1,1.272197962E0,1.592714619E0
3.608553532E1,1.938999980E-3,8.494719863E-1,1.154901028E0,1.433667604E0
3.609047524E1,1.159420013E-1,8.759009838E-1,9.563329816E-1,1.302005320E0
3.609541493E1,1.906560063E-1,9.425430298E-1,7.716730237E-1,1.232970531E0
3.610035468E1,7.601600140E-2,9.002709985E-1,7.232329845E-1,1.157295232E0
3.610529460E1,7.206399739E-2,8.580330014E-1,5.522339940E-1,1.022925332E0
3.611023430E1,-1.208100002E-2,7.076249719E-1,4.081979990E-1,8.170095824E-1
3.611517405E1,-1.772069931E-1,4.898889959E-1,3.728519976E-1,6.406341849E-1
3.612011374E1,-4.517720044E-1,1.778759956E-1,4.460679889E-1,6.593287984E-1
3.612505363E1,-6.866449714E-1,-1.334259957E-1,5.734999776E-1,9.045363660E-1
3.612999332E1,-8.552560210E-1,-3.353100121E-1,8.369609714E-1,1.242738642E0
3.613493309E1,-8.073549867E-1,-3.463220000E-1,1.059496045E0,1.376333125E0
3.613987301E1,-3.793109953E-1,-8.403500170E-2,1.172706962E0,1.235386713E0
3.614481270E1,-1.150420010E-1,3.695679903E-1,1.462733984E0,1.513078276E0
3.614975240E1,6.787200272E-2,5.785959959E-1,1.752532959E0,1.846822056E0
3.615469209E1,1.563680023E-1,5.563899875E-1,1.987743020E0,2.070058715E0
3.615963186E1,2.453760058E-1,5.477330089E-1,2.345588923E0,2.421158447E0
3.616457176E1,4.717499912E-1,7.694510221E-1,2.567754030E0,2.721757463E0
3.616951146E1,7.000290155E-1,1.194197059E0,2.504479885E0,2.861567181E0
3.617445114E1,4.811800122E-1,1.481958032E0,2.387119055E0,2.850626456E0
3.617939091E1,1.818190068E-1,1.647032976E0,2.433305025E0,2.943934293E0
3.618433060E1,1.685899943E-1,1.743263960E0,2.302784920E0,2.893131557E0
3.618927055E1,1.814779937E-1,1.811383009E0,2.172660112E0,2.834518413E0
3.619421024E1,1.243600026E-1,1.946805954E0,2.165465117E0,2.914576814E0
3.619914993E1,2.388899960E-2,2.068150997E0,2.172072887E0,2.999286558E0
3.620408970E1,-9.231100231E-2,1.929586053E0,2.192778111E0,2.922344863E0
3.620902940E1,-2.655470073E-1,1.571835041E0,2.214013100E0,2.728192555E0
3.621396931E1,-5.511649847E-1,1.267045975E0,2.303980112E0,2.686542890E0
3.621890908E1,-8.140209913E-1,1.069937944E0,2.408076048E0,2.757939019E0
3.622384877E1,-9.315959811E-1,8.027600050E-1,2.513001919E0,2.797762202E0
3.622878869E1,-8.627930284E-1,6.017990112E-1,2.673235893E0,2.872762434E0
3.623372838E1,-5.658109784E-1,6.035180092E-1,2.698034048E0,2.822014134E0
3.623866815E1,-2.033990026E-1,6.176260114E-1,2.791565895E0,2.866299564E0
3.624360784E1,-3.215400130E-2,4.550409913E-1,2.994018078E0,3.028570692E0
3.624854777E1,1.799700037E-2,2.929539979E-1,3.101052046E0,3.114910870E0
3.625348746E1,4.023000132E-3,3.704800084E-2,3.098584890E0,3.098808975E0
3.625842722E1,-1.538980007E-1,-3.524540067E-1,3.081434011E0,3.105341203E0
3.626336691E1,-4.267530143E-1,-8.329039812E-1,2.967011929E0,3.111110246E0
3.626830683E1,-7.599020004E-1,-1.431689024E0,2.755362034E0,3.196749044E0
3.627324652E1,-9.082080126E-1,-1.971286058E0,2.296433926E0,3.159813174E0
3.627818629E1,-1.144971967E0,-2.505880117E0,1.848886967E0,3.317948008E0
3.628312599E1,-1.527282000E0,-2.858530045E0,1.576217055E0,3.603920716E0
3.628806591E1,-1.607347012E0,-2.880424023E0,1.233746052E0,3.521723482E0
3.629300560E1,-1.155328989E0,-2.464080095E0,9.038850069E-1,2.867661747E0
3.629794536E1,-5.808749795E-1,-2.141993046E0,7.642989755E-1,2.347275628E0
3.630288498E1,-1.706719995E-1,-2.188025951E0,6.522129774E-1,2.289534508E0
3.630782500E1,-3.229299933E-2,-2.452737093E0,4.180189967E-1,2.488313076E0
3.631276477E1,-3.666999983E-3,-2.746104002E0,1.437039971E-1,2.749863901E0
3.631770446E1,3.606199846E-2,-2.959646940E0,-6.162500009E-2,2.960508085E0
3.632264438E1,1.252959967E-1,-3.012092113E0,-2.115129977E-1,3.022107830E0
3.632758384E1,2.232269943E-1,-3.067488909E0,-3.601930141E-1,3.096620336E0
3.633252377E1,3.570150137E-1,-3.044454098E0,-4.530510008E-1,3.098615123E0
3.633746350E1,4.731589854E-1,-2.874893904E0,-5.717719793E-1,2.969144250E0
3.634240327E1,4.235169888E-1,-2.748441935E0,-9.210810065E-1,2.929452155E0
3.634734297E1,1.009540036E-1,-2.664072990E0,-1.324301004E0,2.976785138E0
3.635228289E1,-3.171130121E-1,-2.647922993E0,-1.618492007E0,3.119546957E0
3.635722258E1,-6.129350066E-1,-2.617626905E0,-1.722244024E0,3.192770649E0
3.636216234E1,-5.965149999E-1,-2.436220884E0,-1.908367038E0,3.151645141E0
3.636710204E1,-5.131689906E-1,-2.225912094E0,-2.149812937E0,3.136833232E0
3.637204196E1,-4.586330056E-1,-1.986341953E0,-2.337815046E0,3.101818463E0
3.637698168E1,-3.507480025E-1,-1.853360057E0,-2.581490040E0,3.197195410E0
3.638192145E1,-3.119240105E-1,-1.730849028E0,-2.636038065E0,3.168884918E0
3.638686117E1,-3.146579862E-1,-1.578205943E0,-2.651145935E0,3.101341390E0
3.639180109E1,-3.589110076E-1,-1.531702042E0,-2.831078053E0,3.238816326E0
3.639674086E1,-6.091250181E-1,-1.672685027E0,-2.971750975E0,3.464132264E0
3.640168052E1,-8.208360076E-1,-1.728853941E0,-2.977788925E0,3.539764764E0
3.640662045E1,-1.007855058E0,-1.849756956E0,-2.849311113E0,3.543437093E0
3.641156014E1,-1.115679979E0,-2.062556982E0,-2.586319923E0,3.491122150E0
3.641649990E1,-1.062731981E0,-2.217318058E0,-2.134358883E0,3.255977039E0
3.642143960E1,-8.890699744E-1,-2.260867119E0,-1.669800997E0,2.947914673E0
3.642637931E1,-7.167189717E-1,-2.111483097E0,-1.247074962E0,2.554846945E0
3.643131923E1,-5.718089938E-1,-1.960587978E0,-8.793910146E-1,2.223555554E0
3.643625892E1,-3.853079975E-1,-1.849421024E0,-5.937669873E-1,1.980247362E0
3.644119868E1,-2.382930070E-1,-1.751979947E0,-3.623780012E-1,1.804864291E0
3.644613860E1,-1.179239973E-1,-1.599782944E0,-2.262859941E-1,1.620005212E0
3.645107829E1,-2.427100018E-2,-1.610859990E0,-2.126920074E-1,1.625022117E0
3.645601806E1,4.160099849E-2,-1.499310970E0,3.255999833E-2,1.500241375E0
3.646095775E1,2.028229982E-1,-1.171228051E0,3.330430090E-1,1.234435078E0
3.646589770E1,4.601069987E-1,-9.799720049E-1,4.160209894E-1,1.159791811E0
3.647083739E1,6.503130198E-1,-9.122300148E-1,5.131679773E-1,1.232238612E0
3.647577716E1,7.600749731E-1,-7.504090071E-1,6.382309794E-1,1.244253361E0
3.648071678E1,9.130730033E-1,-5.363979936E-1,6.145830154E-1,1.224392666E0
3.648565655E1,1.000309944E0,-3.511250019E-1,5.508239865E-1,1.194703233E0
3.649059647E1,1.035701990E0,-2.357269973E-1,4.606750011E-1,1.157785510E0
3.649553624E1,1.005200982E0,-2.034839988E-1,2.622460127E-1,1.058587608E0
3.650047586E1,9.765239954E-1,-1.186430007E-1,1.055260003E-1,9.893487817E-1
3.650541564E1,1.031082034E0,-7.844000123E-3,-5.060600117E-2,1.032352971E0
3.651035533E1,1.086995006E0,4.718299955E-2,-1.380610019E-1,1.096743004E0
3.651529525E1,1.103312969E0,4.662600160E-2,-2.795029879E-1,1.139120456E0
3.652023493E1,1.025210977E0,4.495299980E-2,-4.068360031E-1,1.103899385E0
3.652517470E1,9.072629809E-1,1.986999996E-3,-5.339559913E-1,1.052729341E0
3.653011439E1,8.579750061E-1,-8.199600130E-2,-5.384029746E-1,1.016229412E0
3.653505430E1,8.227580190E-1,-1.116010025E-1,-5.291590095E-1,9.845784879E-1
3.653999400E1,7.878299952E-1,-1.415569931E-1,-5.197499990E-1,9.543869996E-1
3.654493375E1,7.394840121E-1,-8.982700109E-2,-4.285820127E-1,8.594114474E-1
3.654987344E1,7.734500170E-1,-5.201299861E-2,-3.917469978E-1,8.685597222E-1
3.655481337E1,7.945359945E-1,-9.647899866E-2,-4.363789856E-1,9.116042249E-1
3.655975306E1,7.339919806E-1,-1.560350060E-1,-4.531739950E-1,8.766172599E-1
3.656469283E1,6.462919712E-1,-2.303619981E-1,-4.150199890E-1,8.018737765E-1
3.656963252E1,6.539270282E-1,-2.379540056E-1,-4.444229901E-1,8.256842381E-1
3.657457247E1,6.751949787E-1,-2.334289998E-1,-5.004709959E-1,8.722663440E-1
3.657951224E1,6.821449995E-1,-2.305579931E-1,-5.422649980E-1,9.014045244E-1
3.658445192E1,6.747090220E-1,-1.473200023E-1,-6.652680039E-1,9.589144720E-1
3.658939184E1,5.437340140E-1,-1.060130000E-1,-8.014990091E-1,9.743131405E-1
3.659433151E1,4.384219944E-1,-3.832599893E-2,-9.374380112E-1,1.035602603E0
3.659927128E1,3.581959903E-1,4.229300097E-2,-1.073169947E0,1.132160236E0
3.660421097E1,2.754540145E-1,-4.114000127E-2,-1.140633941E0,1.174143603E0
3.660915066E1,1.762630045E-1,-5.696399882E-2,-1.126265049E0,1.141396734E0
3.661409058E1,7.448799908E-2,-4.570500180E-2,-1.071043968E0,1.074603458E0
3.661903035E1,-1.560899988E-2,-2.097699977E-2,-9.885690212E-1,9.889147512E-1
3.662397005E1,-5.285400152E-2,5.814199895E-2,-8.924710155E-1,8.959232952E-1
3.662890997E1,-1.049999967E-1,1.646109968E-1,-7.691959739E-1,7.935894567E-1
3.663384940E1,-1.580969989E-1,2.028570026E-1,-6.050189734E-1,6.574143159E-1
3.663878933E1,-1.432570070E-1,3.227129877E-1,-4.952659905E-1,6.082389693E-1
3.664372909E1,-4.681000113E-2,4.152329862E-1,-3.854599893E-1,5.684971525E-1
3.664866879E1,-3.188500181E-2,5.078210235E-1,-3.301399946E-1,6.065404037E-1
3.665360871E1,-1.692000031E-2,5.595909953E-1,-2.884399891E-1,6.297824988E-1
3.665854817E1,-5.684499815E-2,5.295190215E-1,-2.466820031E-1,5.869188689E-1
3.666348813E1,-1.107510030E-1,5.131440163E-1,-2.185599953E-1,5.686396378E-1
3.666842782E1,-1.385979950E-1,4.964280128E-1,-6.771700084E-2,5.198420610E-1
3.667336759E1,-1.814700067E-1,5.063740015E-1,1.378400028E-1,5.552889870E-1
3.667830751E1,-1.437640041E-1,4.749549925E-1,3.299950063E-1,5.959421432E-1
3.668324720E1,-2.439700067E-2,4.567719996E-1,5.768150091E-1,7.361735040E-1
3.668818695E1,-6.794200093E-2,4.517750144E-1,7.829830050E-1,9.065203612E-1
3.669312665E1,-1.508480012E-1,3.376750052E-1,8.530420065E-1,9.297635148E-1
3.669806657E1,-1.369989961E-1,3.191559911E-1,7.459729910E-1,8.228638860E-1
3.670300628E1,-1.357180029E-1,3.834080100E-1,3.933449984E-1,5.658103624E-1
3.670794604E1,-4.070259929E-1,3.404619992E-1,5.303670168E-1,7.502490948E-1
3.671288574E1,-4.607110023E-1,2.720290124E-1,7.348099947E-1,9.089555212E-1
3.671782542E1,-3.917239904E-1,2.875950038E-1,8.975059986E-1,1.020625097E0
3.672276534E1,-2.401019931E-1,3.190259933E-1,1.100185990E0,1.170399831E0
3.672770503E1,-1.420869976E-1,3.933340013E-1,1.329321027E0,1.393554715E0
3.673264480E1,-7.011300325E-2,4.426130056E-1,1.543972015E0,1.607691416E0
3.673758472E1,-3.809300065E-2,4.527359903E-1,1.757964969E0,1.815726242E0
3.674252442E1,9.014800191E-2,4.364080131E-1,1.930801034E0,1.981557783E0
3.674746419E1,3.409110010E-1,5.703269839E-1,2.185215950E0,2.284001298E0
3.675240388E1,4.819160104E-1,7.043269873E-1,2.426009893E0,2.571739401E0
3.675734380E1,5.270159841E-1,7.292129993E-1,2.639653921E0,2.788775765E0
3.676228349E1,5.312359929E-1,7.123680115E-1,2.921760082E0,3.053909272E0
3.676722325E1,7.262120247E-1,1.007881045E0,3.163378954E0,3.398554768E0
3.677216294E1,9.078630209E-1,1.043076038E0,3.024234056E0,3.325389378E0
3.677710286E1,8.967440128E-1,1.266965985E0,3.335371971E0,3.678866513E0
3.678204252E1,1.047188044E0,1.596930981E0,3.674906969E0,4.141465029E0
3.678698229E1,1.455137014E0,1.746561050E0,3.743330002E0,4.379545494E0
3.679192198E1,1.712141037E0,1.742311954E0,3.690769911E0,4.425930457E0
3.679686191E1,1.817286015E0,1.760202050E0,3.653867960E0,4.444276182E0
3.680180160E1,2.056128979E0,1.718456984E0,3.373895884E0,4.308588425E0
3.680674138E1,2.100816965E0,1.563115001E0,3.123130083E0,4.075622890E0
3.681168100E1,1.909386992E0,1.540281057E0,3.091979980E0,3.946969042E0
3.681662077E1,1.726863980E0,1.473539948E0,3.089585066E0,3.833916413E0
3.682156049E1,1.364737988E0,1.283084989E0,3.183280945E0,3.693520602E0
3.682650049E1,8.505190015E-1,1.037763000E0,3.318321943E0,3.579328866E0
3.683144011E1,2.399149984E-1,7.390450239E-1,3.534945011E0,3.619334605E0
3.683637986E1,-4.251939952E-1,2.512139976E-1,3.805663109E0,3.837573466E0
3.684131979E1,-5.842390060E-1,1.201220006E-1,3.680448055E0,3.728466494E0
3.684625948E1,-3.472119868E-1,2.777119875E-1,3.513421059E0,3.541441465E0
3.685119925E1,-3.536989987E-1,2.067819983E-1,3.740211010E0,3.762584242E0
3.685613894E1,-3.170030117E-1,3.293519914E-1,3.761527061E0,3.789201694E0
3.686107865E1,-2.082400024E-1,8.739800006E-2,3.617908001E0,3.624949739E0
3.686601858E1,-3.278410137E-1,-2.066269964E-1,3.772793055E0,3.792643126E0
3.687095827E1,-5.522469878E-1,-5.943580270E-1,3.967613935E0,4.049715859E0
3.687589802E1,-7.575420141E-1,-1.104184031E0,3.971183062E0,4.190869503E0
3.688083772E1,-1.078950047E0,-1.791440964E0,4.001681805E0,4.515180085E0
3.688577765E1,-1.434784055E0,-2.656799078E0,3.950421095E0,4.972224196E0
3.689071734E1,-1.660405993E0,-3.305028915E0,3.708241940E0,5.237482456E0
3.689565711E1,-1.741848946E0,-3.682132006E0,3.275346041E0,5.226856182E0
3.690059682E1,-1.815670013E0,-3.911060095E0,2.542989969E0,5.005981087E0
3.690553675E1,-1.732409954E0,-4.073444843E0,1.674667954E0,4.732727533E0
3.691047652E1,-1.493610024E0,-4.155570030E0,7.794770002E-1,4.484107222E0
3.691541620E1,-1.141659975E0,-4.048384190E0,-1.696980000E-1,4.209703013E0
3.692035612E1,-5.033059716E-1,-3.505785942E0,-1.213848948E0,3.743965978E0
3.692529581E1,2.469700016E-2,-2.990948915E0,-1.862511039E0,3.523539801E0
3.693023558E1,1.143380031E-1,-2.966583014E0,-2.034087896E0,3.598777782E0
3.693517527E1,2.840270102E-1,-2.983129025E0,-2.287118912E0,3.769700656E0
3.694011496E1,5.465459824E-1,-2.971723080E0,-2.621926069E0,4.000543324E0
3.694505489E1,7.938420177E-1,-2.851155996E0,-2.738697052E0,4.032336445E0
3.694999458E1,9.993709922E-1,-2.634776115E0,-2.773798943E0,3.954079935E0
3.695493433E1,1.219311953E0,-2.458764076E0,-2.972471952E0,4.045717727E0
3.695987402E1,1.494812012E0,-2.268238068E0,-3.212315083E0,4.206938919E0
3.696481373E1,1.731639981E0,-2.008409023E0,-3.493491888E0,4.385974168E0
3.696975365E1,1.834314942E0,-1.705780983E0,-3.720971107E0,4.485535202E0
3.697469342E1,1.926095963E0,-1.509389043E0,-3.922350883E0,4.623087431E0
3.697963313E1,1.992697954E0,-1.363826990E0,-4.193362236E0,4.838920958E0
3.698457282E1,1.938915968E0,-1.228006005E0,-4.493226051E0,5.045440935E0
3.698951252E1,1.830829024E0,-1.128883958E0,-4.713075161E0,5.180674800E0
3.699445244E1,1.639637947E0,-1.134174943E0,-4.853081226E0,5.246633472E0
3.699939213E1,1.389734983E0,-1.175881028E0,-4.736153126E0,5.073973389E0
3.700433190E1,7.952470183E-1,-1.567422986E0,-4.239665985E0,4.589553388E0
3.700927159E1,1.862300001E-2,-2.554719925E0,-3.880882025E0,4.646308858E0
3.701421151E1,-4.238330126E-1,-2.572510004E0,-2.978341103E0,3.958277134E0
3.701915120E1,-5.033130050E-1,-2.113157034E0,-2.566287994E0,3.362230019E0
3.702409097E1,-6.534579992E-1,-2.360580921E0,-2.549819946E0,3.535665623E0
3.702903066E1,-9.857209921E-1,-2.716039896E0,-2.179622889E0,3.619291993E0
3.703397059E1,-1.105175972E0,-2.335428953E0,-1.414687991E0,2.945672154E0
3.703891036E1,-9.542269707E-1,-2.213581085E0,-9.221169949E-1,2.580850651E0
3.704385003E1,-8.304299712E-1,-2.172435999E0,-5.252270103E-1,2.384314476E0
3.704878972E1,-7.740030289E-1,-1.899273038E0,-2.782459855E-1,2.069719689E0
3.705372966E1,-6.754950285E-1,-1.734773040E0,-8.574400097E-2,1.863620956E0
3.705866935E1,-5.218600035E-1,-1.447355032E0,2.565610111E-1,1.559807041E0
3.706360912E1,-2.720029950E-1,-8.751199841E-1,5.450069904E-1,1.066233199E0
3.706854880E1,-2.041999996E-2,-7.530270219E-1,5.342140198E-1,9.234994808E-1
3.707348872E1,6.869400293E-2,-7.820950150E-1,5.513200164E-1,9.593462561E-1
3.707842841E1,2.263859957E-1,-4.450109899E-1,5.827860236E-1,7.674144575E-1
3.708336810E1,1.938659996E-1,-2.331449986E-1,6.426309943E-1,7.105738603E-1
3.708830787E1,1.213110015E-1,-2.827390134E-1,9.215419888E-1,9.715437952E-1
3.709324756E1,4.720459878E-1,-2.406219989E-1,9.295560122E-1,1.069953616E0
3.709818746E1,7.561990023E-1,-1.744730026E-1,6.801220179E-1,1.031912651E0
3.710312723E1,7.825310230E-1,-5.727000162E-2,5.138099790E-1,9.378887725E-1
3.710806691E1,7.285760045E-1,5.768499896E-2,2.531020045E-1,7.734411278E-1
3.711300683E1,6.213229895E-1,1.436550021E-1,-4.772000015E-2,6.394968454E-1
3.711794653E1,5.420070291E-1,1.739789993E-1,-3.071770072E-1,6.468369389E-1
3.712288630E1,5.303689837E-1,2.309319973E-1,-5.119010210E-1,7.724399663E-1
3.712782600E1,4.637899995E-1,2.739810050E-1,-7.573660016E-1,9.293922827E-1
3.713276592E1,4.639979899E-1,3.036789894E-1,-8.531380296E-1,1.017526197E0
3.713770561E1,4.762389958E-1,3.749310076E-1,-8.947380185E-1,1.080709472E0
3.714264530E1,4.863860011E-1,3.108229935E-1,-9.367349744E-1,1.100297545E0
3.714758500E1,4.947440028E-1,2.067729980E-1,-8.974300027E-1,1.045422073E0
3.715252477E1,5.150330067E-1,1.172830015E-1,-8.313090205E-1,9.849309560E-1
3.715746469E1,6.286000013E-1,1.237339973E-1,-7.246379852E-1,9.672374442E-1
3.716240419E1,6.308659911E-1,4.858700186E-2,-5.091469884E-1,8.121473089E-1
3.716734411E1,5.226020217E-1,-5.368600041E-2,-3.073830009E-1,6.086701643E-1
3.717228380E1,4.680179954E-1,-1.424819976E-1,-1.736959964E-1,5.191457048E-1
3.717722358E1,4.403089881E-1,-2.178529948E-1,-8.080500364E-2,4.978567876E-1
3.718216327E1,3.987709880E-1,-2.390439957E-1,1.219500042E-2,4.650903684E-1
3.718710319E1,3.166379929E-1,-3.147119880E-1,3.710899875E-2,4.479735837E-1
3.719204288E1,3.027130067E-1,-3.221369982E-1,7.559899986E-2,4.484669651E-1
3.719698265E1,3.567270041E-1,-2.065040022E-1,1.275260001E-1,4.314637170E-1
3.720192258E1,4.238409996E-1,-1.722780019E-1,1.656980067E-1,4.865970944E-1
3.720686228E1,5.856570005E-1,-2.057909966E-1,2.445719987E-1,6.672027571E-1
3.721180204E1,7.194949985E-1,5.659999792E-3,4.188399911E-1,8.325455102E-1
3.721674172E1,3.617680073E-1,2.572999895E-1,5.796959996E-1,7.301553449E-1
3.722168165E1,1.526329964E-1,2.626239955E-1,5.911129713E-1,6.645921603E-1
3.722662133E1,2.133200020E-1,2.796710134E-1,6.984840035E-1,7.820493604E-1
3.723156103E1,2.574189901E-1,4.169659913E-1,8.883389831E-1,1.014530100E0
3.723650077E1,2.992309928E-1,5.379419923E-1,1.092749953E0,1.254202230E0
3.724144046E1,2.992660105E-1,6.830480099E-1,1.202968001E0,1.415360993E0
3.724638039E1,2.581230104E-1,7.842239738E-1,1.246250987E0,1.494916804E0
3.725132009E1,3.131720126E-1,6.918249726E-1,1.140856981E0,1.370493763E0
3.725625986E1,3.286170065E-1,7.464560270E-1,1.022974968E0,1.308305592E0
3.726119956E1,8.612500131E-2,9.212970138E-1,9.741650224E-1,1.343578503E0
3.726613948E1,-5.982600152E-2,8.623830080E-1,7.764580250E-1,1.161968445E0
3.727107925E1,1.088489965E-1,7.200639844E-1,4.977700114E-1,8.821084003E-1
3.727601894E1,2.375649959E-1,6.991329789E-1,3.694519997E-1,8.256626609E-1
3.728095886E1,1.508480012E-1,7.054719925E-1,1.731519997E-1,7.419079907E-1
3.728589854E1,1.482490003E-1,6.710860133E-1,-1.047969982E-1,6.952097627E-1
3.729083831E1,1.886229962E-1,6.918770075E-1,-3.284280002E-1,7.887568570E-1
3.729577793E1,2.032919973E-1,6.864249706E-1,-4.433990121E-1,8.420864329E-1
3.730071770E1,9.636999667E-2,5.873960257E-1,-4.364199936E-1,7.380946268E-1
3.730565763E1,4.479400069E-2,5.171880126E-1,-4.163939953E-1,6.654877175E-1
3.731059732E1,3.521199897E-2,4.353800118E-1,-3.290190101E-1,5.468538640E-1
3.731553701E1,6.758800149E-2,3.555440009E-1,-2.560060024E-1,4.433043512E-1
3.732047670E1,1.884599961E-2,-1.577720046E-1,-1.566800028E-1,2.231497265E-1
3.732541647E1,-1.790460050E-1,2.298949957E-1,4.049389958E-1,4.988835248E-1
3.733035617E1,-7.112000138E-3,5.379629731E-1,2.575100064E-1,5.964613520E-1
3.733529609E1,5.470330119E-1,3.305540085E-1,4.089100063E-1,7.587611363E-1
3.734023580E1,9.004639983E-1,3.296569884E-1,5.731610060E-1,1.117149355E0
3.734517557E1,4.974519908E-1,3.318920135E-1,3.413870037E-1,6.885897749E-1
3.735011526E1,1.910340041E-1,3.784810007E-1,2.989600003E-1,5.187667495E-1
